"BestMatchID"	"File_Name"	"BestMatchScore"	"OrigMetaID"	"Cluster"	"CellType"	"fov"	"Slide_celltype_fov"
"U6_a2_g0_PDAC-Cancer_2"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_2"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_2"	"U6_a2_PDAC-Cancer_U6_a2_2"
"U6_a2_g0_PDAC-Cancer_3"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_3"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_3"	"U6_a2_PDAC-Cancer_U6_a2_3"
"U6_a2_g0_PDAC-Cancer_4"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_4"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_4"	"U6_a2_PDAC-Cancer_U6_a2_4"
"U6_a2_g0_PDAC-Cancer_5"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_5"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_5"	"U6_a2_PDAC-Cancer_U6_a2_5"
"U6_a2_g0_PDAC-Cancer_6"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_6"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_6"	"U6_a2_PDAC-Cancer_U6_a2_6"
"U6_a2_g0_PDAC-Cancer_7"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_7"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_7"	"U6_a2_PDAC-Cancer_U6_a2_7"
"U6_a2_g0_PDAC-Cancer_8"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_8"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_8"	"U6_a2_PDAC-Cancer_U6_a2_8"
"U6_a2_g0_PDAC-Cancer_9"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_9"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_9"	"U6_a2_PDAC-Cancer_U6_a2_9"
"U6_a2_g0_PDAC-Cancer_10"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_10"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_10"	"U6_a2_PDAC-Cancer_U6_a2_10"
"U6_a2_g0_PDAC-Cancer_11"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_11"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_11"	"U6_a2_PDAC-Cancer_U6_a2_11"
"U6_a2_g0_PDAC-Cancer_12"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_12"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_12"	"U6_a2_PDAC-Cancer_U6_a2_12"
"U6_a2_g0_PDAC-Cancer_13"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_13"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_13"	"U6_a2_PDAC-Cancer_U6_a2_13"
"U6_a2_g0_PDAC-Cancer_14"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_14"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_14"	"U6_a2_PDAC-Cancer_U6_a2_14"
"U6_a2_g0_PDAC-Cancer_15"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_15"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_15"	"U6_a2_PDAC-Cancer_U6_a2_15"
"U6_a2_g0_PDAC-Cancer_16"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_16"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_16"	"U6_a2_PDAC-Cancer_U6_a2_16"
"U6_a2_g0_PDAC-Cancer_17"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_17"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_17"	"U6_a2_PDAC-Cancer_U6_a2_17"
"U6_a2_g0_PDAC-Cancer_18"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_18"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_18"	"U6_a2_PDAC-Cancer_U6_a2_18"
"U6_a2_g0_PDAC-Cancer_19"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_19"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_19"	"U6_a2_PDAC-Cancer_U6_a2_19"
"U6_a2_g0_PDAC-Cancer_20"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g0_PDAC-Cancer_20"	"U6_a2_g0"	"PDAC-Cancer"	"U6_a2_20"	"U6_a2_PDAC-Cancer_U6_a2_20"
"U6_a2_g1_Stroma_1"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_1"	"U6_a2_g1"	"Stroma"	"U6_a2_1"	"U6_a2_Stroma_U6_a2_1"
"U6_a2_g1_Stroma_2"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_2"	"U6_a2_g1"	"Stroma"	"U6_a2_2"	"U6_a2_Stroma_U6_a2_2"
"U6_a2_g1_Stroma_3"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_3"	"U6_a2_g1"	"Stroma"	"U6_a2_3"	"U6_a2_Stroma_U6_a2_3"
"U6_a2_g1_Stroma_4"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_4"	"U6_a2_g1"	"Stroma"	"U6_a2_4"	"U6_a2_Stroma_U6_a2_4"
"U6_a2_g1_Stroma_5"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_5"	"U6_a2_g1"	"Stroma"	"U6_a2_5"	"U6_a2_Stroma_U6_a2_5"
"U6_a2_g1_Stroma_6"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_6"	"U6_a2_g1"	"Stroma"	"U6_a2_6"	"U6_a2_Stroma_U6_a2_6"
"U6_a2_g1_Stroma_7"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_7"	"U6_a2_g1"	"Stroma"	"U6_a2_7"	"U6_a2_Stroma_U6_a2_7"
"U6_a2_g1_Stroma_8"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_8"	"U6_a2_g1"	"Stroma"	"U6_a2_8"	"U6_a2_Stroma_U6_a2_8"
"U6_a2_g1_Stroma_9"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_9"	"U6_a2_g1"	"Stroma"	"U6_a2_9"	"U6_a2_Stroma_U6_a2_9"
"U6_a2_g1_Stroma_10"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_10"	"U6_a2_g1"	"Stroma"	"U6_a2_10"	"U6_a2_Stroma_U6_a2_10"
"U6_a2_g1_Stroma_11"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_11"	"U6_a2_g1"	"Stroma"	"U6_a2_11"	"U6_a2_Stroma_U6_a2_11"
"U6_a2_g1_Stroma_12"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_12"	"U6_a2_g1"	"Stroma"	"U6_a2_12"	"U6_a2_Stroma_U6_a2_12"
"U6_a2_g1_Stroma_13"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_13"	"U6_a2_g1"	"Stroma"	"U6_a2_13"	"U6_a2_Stroma_U6_a2_13"
"U6_a2_g1_Stroma_14"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_14"	"U6_a2_g1"	"Stroma"	"U6_a2_14"	"U6_a2_Stroma_U6_a2_14"
"U6_a2_g1_Stroma_15"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_15"	"U6_a2_g1"	"Stroma"	"U6_a2_15"	"U6_a2_Stroma_U6_a2_15"
"U6_a2_g1_Stroma_16"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_16"	"U6_a2_g1"	"Stroma"	"U6_a2_16"	"U6_a2_Stroma_U6_a2_16"
"U6_a2_g1_Stroma_17"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_17"	"U6_a2_g1"	"Stroma"	"U6_a2_17"	"U6_a2_Stroma_U6_a2_17"
"U6_a2_g1_Stroma_18"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_18"	"U6_a2_g1"	"Stroma"	"U6_a2_18"	"U6_a2_Stroma_U6_a2_18"
"U6_a2_g1_Stroma_19"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_19"	"U6_a2_g1"	"Stroma"	"U6_a2_19"	"U6_a2_Stroma_U6_a2_19"
"U6_a2_g1_Stroma_20"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g1_Stroma_20"	"U6_a2_g1"	"Stroma"	"U6_a2_20"	"U6_a2_Stroma_U6_a2_20"
"U6_a2_g2_Macrophage_1"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_1"	"U6_a2_g2"	"Macrophage"	"U6_a2_1"	"U6_a2_Macrophage_U6_a2_1"
"U6_a2_g2_Macrophage_2"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_2"	"U6_a2_g2"	"Macrophage"	"U6_a2_2"	"U6_a2_Macrophage_U6_a2_2"
"U6_a2_g2_Macrophage_3"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_3"	"U6_a2_g2"	"Macrophage"	"U6_a2_3"	"U6_a2_Macrophage_U6_a2_3"
"U6_a2_g2_Macrophage_4"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_4"	"U6_a2_g2"	"Macrophage"	"U6_a2_4"	"U6_a2_Macrophage_U6_a2_4"
"U6_a2_g2_Macrophage_5"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_5"	"U6_a2_g2"	"Macrophage"	"U6_a2_5"	"U6_a2_Macrophage_U6_a2_5"
"U6_a2_g2_Macrophage_6"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_6"	"U6_a2_g2"	"Macrophage"	"U6_a2_6"	"U6_a2_Macrophage_U6_a2_6"
"U6_a2_g2_Macrophage_7"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_7"	"U6_a2_g2"	"Macrophage"	"U6_a2_7"	"U6_a2_Macrophage_U6_a2_7"
"U6_a2_g2_Macrophage_8"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_8"	"U6_a2_g2"	"Macrophage"	"U6_a2_8"	"U6_a2_Macrophage_U6_a2_8"
"U6_a2_g2_Macrophage_9"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_9"	"U6_a2_g2"	"Macrophage"	"U6_a2_9"	"U6_a2_Macrophage_U6_a2_9"
"U6_a2_g2_Macrophage_10"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_10"	"U6_a2_g2"	"Macrophage"	"U6_a2_10"	"U6_a2_Macrophage_U6_a2_10"
"U6_a2_g2_Macrophage_11"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_11"	"U6_a2_g2"	"Macrophage"	"U6_a2_11"	"U6_a2_Macrophage_U6_a2_11"
"U6_a2_g2_Macrophage_12"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_12"	"U6_a2_g2"	"Macrophage"	"U6_a2_12"	"U6_a2_Macrophage_U6_a2_12"
"U6_a2_g2_Macrophage_13"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_13"	"U6_a2_g2"	"Macrophage"	"U6_a2_13"	"U6_a2_Macrophage_U6_a2_13"
"U6_a2_g2_Macrophage_14"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_14"	"U6_a2_g2"	"Macrophage"	"U6_a2_14"	"U6_a2_Macrophage_U6_a2_14"
"U6_a2_g2_Macrophage_15"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_15"	"U6_a2_g2"	"Macrophage"	"U6_a2_15"	"U6_a2_Macrophage_U6_a2_15"
"U6_a2_g2_Macrophage_16"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_16"	"U6_a2_g2"	"Macrophage"	"U6_a2_16"	"U6_a2_Macrophage_U6_a2_16"
"U6_a2_g2_Macrophage_17"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_17"	"U6_a2_g2"	"Macrophage"	"U6_a2_17"	"U6_a2_Macrophage_U6_a2_17"
"U6_a2_g2_Macrophage_18"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_18"	"U6_a2_g2"	"Macrophage"	"U6_a2_18"	"U6_a2_Macrophage_U6_a2_18"
"U6_a2_g2_Macrophage_19"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_19"	"U6_a2_g2"	"Macrophage"	"U6_a2_19"	"U6_a2_Macrophage_U6_a2_19"
"U6_a2_g2_Macrophage_20"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g2_Macrophage_20"	"U6_a2_g2"	"Macrophage"	"U6_a2_20"	"U6_a2_Macrophage_U6_a2_20"
"U6_a2_g3_Macrophage_1"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_1"	"U6_a2_g3"	"Macrophage"	"U6_a2_1"	"U6_a2_Macrophage_U6_a2_1"
"U6_a2_g3_Macrophage_2"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_2"	"U6_a2_g3"	"Macrophage"	"U6_a2_2"	"U6_a2_Macrophage_U6_a2_2"
"U6_a2_g3_Macrophage_3"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_3"	"U6_a2_g3"	"Macrophage"	"U6_a2_3"	"U6_a2_Macrophage_U6_a2_3"
"U6_a2_g3_Macrophage_4"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_4"	"U6_a2_g3"	"Macrophage"	"U6_a2_4"	"U6_a2_Macrophage_U6_a2_4"
"U6_a2_g3_Macrophage_5"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_5"	"U6_a2_g3"	"Macrophage"	"U6_a2_5"	"U6_a2_Macrophage_U6_a2_5"
"U6_a2_g3_Macrophage_6"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_6"	"U6_a2_g3"	"Macrophage"	"U6_a2_6"	"U6_a2_Macrophage_U6_a2_6"
"U6_a2_g3_Macrophage_7"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_7"	"U6_a2_g3"	"Macrophage"	"U6_a2_7"	"U6_a2_Macrophage_U6_a2_7"
"U6_a2_g3_Macrophage_8"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_8"	"U6_a2_g3"	"Macrophage"	"U6_a2_8"	"U6_a2_Macrophage_U6_a2_8"
"U6_a2_g3_Macrophage_9"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_9"	"U6_a2_g3"	"Macrophage"	"U6_a2_9"	"U6_a2_Macrophage_U6_a2_9"
"U6_a2_g3_Macrophage_10"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_10"	"U6_a2_g3"	"Macrophage"	"U6_a2_10"	"U6_a2_Macrophage_U6_a2_10"
"U6_a2_g3_Macrophage_11"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_11"	"U6_a2_g3"	"Macrophage"	"U6_a2_11"	"U6_a2_Macrophage_U6_a2_11"
"U6_a2_g3_Macrophage_12"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_12"	"U6_a2_g3"	"Macrophage"	"U6_a2_12"	"U6_a2_Macrophage_U6_a2_12"
"U6_a2_g3_Macrophage_13"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_13"	"U6_a2_g3"	"Macrophage"	"U6_a2_13"	"U6_a2_Macrophage_U6_a2_13"
"U6_a2_g3_Macrophage_14"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_14"	"U6_a2_g3"	"Macrophage"	"U6_a2_14"	"U6_a2_Macrophage_U6_a2_14"
"U6_a2_g3_Macrophage_15"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_15"	"U6_a2_g3"	"Macrophage"	"U6_a2_15"	"U6_a2_Macrophage_U6_a2_15"
"U6_a2_g3_Macrophage_16"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_16"	"U6_a2_g3"	"Macrophage"	"U6_a2_16"	"U6_a2_Macrophage_U6_a2_16"
"U6_a2_g3_Macrophage_17"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_17"	"U6_a2_g3"	"Macrophage"	"U6_a2_17"	"U6_a2_Macrophage_U6_a2_17"
"U6_a2_g3_Macrophage_18"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_18"	"U6_a2_g3"	"Macrophage"	"U6_a2_18"	"U6_a2_Macrophage_U6_a2_18"
"U6_a2_g3_Macrophage_19"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_19"	"U6_a2_g3"	"Macrophage"	"U6_a2_19"	"U6_a2_Macrophage_U6_a2_19"
"U6_a2_g3_Macrophage_20"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g3_Macrophage_20"	"U6_a2_g3"	"Macrophage"	"U6_a2_20"	"U6_a2_Macrophage_U6_a2_20"
"U6_a2_g4_PDAC-Cancer_1"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_1"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_1"	"U6_a2_PDAC-Cancer_U6_a2_1"
"U6_a2_g4_PDAC-Cancer_2"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_2"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_2"	"U6_a2_PDAC-Cancer_U6_a2_2"
"U6_a2_g4_PDAC-Cancer_4"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_4"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_4"	"U6_a2_PDAC-Cancer_U6_a2_4"
"U6_a2_g4_PDAC-Cancer_5"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_5"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_5"	"U6_a2_PDAC-Cancer_U6_a2_5"
"U6_a2_g4_PDAC-Cancer_6"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_6"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_6"	"U6_a2_PDAC-Cancer_U6_a2_6"
"U6_a2_g4_PDAC-Cancer_8"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_8"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_8"	"U6_a2_PDAC-Cancer_U6_a2_8"
"U6_a2_g4_PDAC-Cancer_9"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_9"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_9"	"U6_a2_PDAC-Cancer_U6_a2_9"
"U6_a2_g4_PDAC-Cancer_10"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_10"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_10"	"U6_a2_PDAC-Cancer_U6_a2_10"
"U6_a2_g4_PDAC-Cancer_12"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_12"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_12"	"U6_a2_PDAC-Cancer_U6_a2_12"
"U6_a2_g4_PDAC-Cancer_14"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_14"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_14"	"U6_a2_PDAC-Cancer_U6_a2_14"
"U6_a2_g4_PDAC-Cancer_15"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_15"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_15"	"U6_a2_PDAC-Cancer_U6_a2_15"
"U6_a2_g4_PDAC-Cancer_16"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_16"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_16"	"U6_a2_PDAC-Cancer_U6_a2_16"
"U6_a2_g4_PDAC-Cancer_17"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_17"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_17"	"U6_a2_PDAC-Cancer_U6_a2_17"
"U6_a2_g4_PDAC-Cancer_18"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_18"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_18"	"U6_a2_PDAC-Cancer_U6_a2_18"
"U6_a2_g4_PDAC-Cancer_19"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g4_PDAC-Cancer_19"	"U6_a2_g4"	"PDAC-Cancer"	"U6_a2_19"	"U6_a2_PDAC-Cancer_U6_a2_19"
"U6_a2_g5_Bcell_1"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_1"	"U6_a2_g5"	"Bcell"	"U6_a2_1"	"U6_a2_Bcell_U6_a2_1"
"U6_a2_g5_Bcell_2"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_2"	"U6_a2_g5"	"Bcell"	"U6_a2_2"	"U6_a2_Bcell_U6_a2_2"
"U6_a2_g5_Bcell_3"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_3"	"U6_a2_g5"	"Bcell"	"U6_a2_3"	"U6_a2_Bcell_U6_a2_3"
"U6_a2_g5_Bcell_4"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_4"	"U6_a2_g5"	"Bcell"	"U6_a2_4"	"U6_a2_Bcell_U6_a2_4"
"U6_a2_g5_Bcell_5"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_5"	"U6_a2_g5"	"Bcell"	"U6_a2_5"	"U6_a2_Bcell_U6_a2_5"
"U6_a2_g5_Bcell_6"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_6"	"U6_a2_g5"	"Bcell"	"U6_a2_6"	"U6_a2_Bcell_U6_a2_6"
"U6_a2_g5_Bcell_7"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_7"	"U6_a2_g5"	"Bcell"	"U6_a2_7"	"U6_a2_Bcell_U6_a2_7"
"U6_a2_g5_Bcell_8"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_8"	"U6_a2_g5"	"Bcell"	"U6_a2_8"	"U6_a2_Bcell_U6_a2_8"
"U6_a2_g5_Bcell_9"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_9"	"U6_a2_g5"	"Bcell"	"U6_a2_9"	"U6_a2_Bcell_U6_a2_9"
"U6_a2_g5_Bcell_10"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_10"	"U6_a2_g5"	"Bcell"	"U6_a2_10"	"U6_a2_Bcell_U6_a2_10"
"U6_a2_g5_Bcell_11"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_11"	"U6_a2_g5"	"Bcell"	"U6_a2_11"	"U6_a2_Bcell_U6_a2_11"
"U6_a2_g5_Bcell_12"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_12"	"U6_a2_g5"	"Bcell"	"U6_a2_12"	"U6_a2_Bcell_U6_a2_12"
"U6_a2_g5_Bcell_13"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_13"	"U6_a2_g5"	"Bcell"	"U6_a2_13"	"U6_a2_Bcell_U6_a2_13"
"U6_a2_g5_Bcell_14"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_14"	"U6_a2_g5"	"Bcell"	"U6_a2_14"	"U6_a2_Bcell_U6_a2_14"
"U6_a2_g5_Bcell_15"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_15"	"U6_a2_g5"	"Bcell"	"U6_a2_15"	"U6_a2_Bcell_U6_a2_15"
"U6_a2_g5_Bcell_16"	"PDAC_PseudoBulk_Slide_U6_a2_metatable.txt"	1	"U6_a2_g5_Bcell_16"	"U6_a2_g5"	"Bcell"	"U6_a2_16"	"U6_a2_Bcell_U6_a2_16"
